0.000689306, 0.000488955, 0.000182689, 1.3307e-05, 0.000182172, 0.000501422, 0.000724941, 0.000554483, 0.000278606, 0.000120451, 0.000274683, 0.000607008, 0.000830239, 0.000699461, 0.000474854, 0.000331281, 0.000472777, 0.000828696, 0.00100414, 0.000954676, 0.000773589, 0.000641988, 0.000820879, 0.00114172, 0.00128433, 0.00134328, 0.00114538, 0.00110586, 0.00132257, 0.00151929, 0.00178909, 0.00177768, 0.00166264, 0.00176252, 0.00184284, 0.00216546, 0.00236549, 0.00232753, 0.00245356, 0.00238696, 0.00265919, 0.00291664, 0.00299106, 0.00324758, 0.00311426, 0.00337441, 0.00353793, 0.00370037, 0.00405396, 0.00393183, 0.00427691, 0.00425891, 0.00454618, 0.00482882, 0.00482432, 0.00524559, 0.00508177, 0.00556216, 0.00556774, 0.00586738, 0.00610391, 0.00607618, 0.0065665, 0.00638287, 0.00700196, 0.00682442, 0.00730187, 0.00730365, 0.00752587, 0.00783879, 0.00777918, 0.00833784, 0.00805119, 0.00873909, 0.00839094, 0.00907262, 0.00879752, 0.00932607, 0.00922226, 0.00952591, 0.0096521, 0.00970802, 0.0100547, 0.00988002, 0.0104121, 0.0100584, 0.0107216, 0.0102387, 0.0109711, 0.0104083, 0.0111642, 0.0105634, 0.0113111, 0.010699, 0.0114212, 0.010811, 0.0115003, 0.0108913, 0.0115474, 0.0109322, 0.0115625, 0.0109324, 0.0115486, 0.0108943, 0.0115064, 0.0108194, 0.0114318, 0.0107086, 0.0113182, 0.0105653, 0.0111601, 0.0103994, 0.0109586, 0.0102269, 0.0107119, 0.0100538, 0.0104122, 0.00988378, 0.0100605, 0.00971365, 0.00965677, 0.00952915, 0.00922469, 0.00932849, 0.00880025, 0.0090756, 0.00839342, 0.00874052, 0.00805112, 0.00833684, 0.00777796, 0.00783821, 0.00752652, 0.00730479, 0.00730323, 0.00682478, 0.00700158, 0.0063822, 0.0065667, 0.00607788, 0.00610714, 0.00587073, 0.00557015, 0.00556237, 0.00508037, 0.00524365, 0.0048237, 0.00482986, 0.00454881, 0.00426101, 0.00427719, 0.0039295, 0.00404947, 0.00369592, 0.00353459, 0.00337331, 0.00311455, 0.00324835, 0.0029914, 0.00291644, 0.00265863, 0.00238636, 0.00245262, 0.00232618, 0.00236348, 0.00216387, 0.00184232, 0.00176386, 0.00166498, 0.00177935, 0.00178851, 0.0015164, 0.0013183, 0.00110246, 0.00114362, 0.00134333, 0.0012851, 0.00114228, 0.000820796, 0.000641551, 0.000773227, 0.000954592, 0.00100415, 0.000828563, 0.000472709, 0.00033186, 0.000476653, 0.000701954, 0.000832668, 0.000608215, 0.000274845, 0.000120356, 0.000279081, 0.000555434, 0.000725753, 0.000501559, 0.000181949, 1.34222e-05, 0.00018335, 0.000489596
0.000638638, 0.000485582, 0.000164963, 1.25973e-05, 0.000180559, 0.000499386, 0.00067802, 0.00054382, 0.000244656, 0.000116227, 0.000293108, 0.000590502, 0.000802811, 0.000673326, 0.000422137, 0.00033304, 0.00049907, 0.000789046, 0.00101808, 0.000884496, 0.000722064, 0.000662754, 0.000802869, 0.00114063, 0.00129269, 0.00122894, 0.0011513, 0.00107689, 0.00129233, 0.0015939, 0.0016753, 0.00176929, 0.00162646, 0.00167789, 0.00194201, 0.00207776, 0.00235995, 0.0023136, 0.00230908, 0.00249418, 0.00255731, 0.00294317, 0.00300123, 0.00307704, 0.00323857, 0.00320683, 0.00363002, 0.00368152, 0.00392568, 0.00406647, 0.00403561, 0.00444956, 0.00440494, 0.00485168, 0.0048743, 0.00503701, 0.00531973, 0.00527801, 0.00581994, 0.00567393, 0.00616315, 0.00611246, 0.00639299, 0.0066591, 0.00666565, 0.00718619, 0.00695721, 0.00758864, 0.00734844, 0.00792516, 0.00784188, 0.00817701, 0.00834435, 0.00838984, 0.00884187, 0.00863512, 0.00928653, 0.00891001, 0.00964637, 0.00922745, 0.0099381, 0.00957773, 0.0101649, 0.00993516, 0.0103484, 0.010288, 0.0105048, 0.0106113, 0.0106341, 0.0108888, 0.0107426, 0.0111178, 0.0108348, 0.0112996, 0.0109133, 0.011438, 0.0109758, 0.0115314, 0.0110154, 0.0115778, 0.0110288, 0.0115782, 0.0110167, 0.0115348, 0.0109816, 0.0114467, 0.0109232, 0.0113095, 0.0108416, 0.0111198, 0.0107387, 0.0108798, 0.010622, 0.010599, 0.0104952, 0.0102832, 0.0103486, 0.00993937, 0.0101712, 0.00958378, 0.00994293, 0.00923036, 0.00964836, 0.00891172, 0.00928898, 0.00863793, 0.00884497, 0.00839173, 0.00834521, 0.00817628, 0.00784073, 0.00792427, 0.00734836, 0.00758942, 0.00695812, 0.00718651, 0.00666532, 0.00665842, 0.00639316, 0.0061141, 0.00616642, 0.00567764, 0.00582288, 0.0052788, 0.00531859, 0.00503512, 0.004873, 0.00485237, 0.00440682, 0.00445156, 0.00403591, 0.00406413, 0.00392139, 0.0036768, 0.00362657, 0.00320563, 0.00323898, 0.00307811, 0.00300188, 0.00294308, 0.00255679, 0.00249344, 0.00230822, 0.00231227, 0.00235819, 0.00207614, 0.00194133, 0.00167901, 0.00162845, 0.00177085, 0.00167474, 0.00159091, 0.00128815, 0.00107334, 0.0011495, 0.00122913, 0.00129363, 0.00114143, 0.000802931, 0.00066234, 0.000721678, 0.000884458, 0.00101822, 0.000789108, 0.000499107, 0.000333693, 0.000423795, 0.000675793, 0.000805121, 0.000591685, 0.000293219, 0.000116085, 0.000245095, 0.000544806, 0.000678896, 0.000499562, 0.000180374, 1.26908e-05, 0.000165567, 0.000486219
0.000596652, 0.000474972, 0.000153333, 1.20116e-05, 0.000171633, 0.000506278, 0.000629401, 0.000523869, 0.000227278, 0.000109383, 0.000289988, 0.000612935, 0.000737981, 0.000657955, 0.000391017, 0.000312507, 0.000521316, 0.000793967, 0.000955115, 0.00087876, 0.000655844, 0.00065124, 0.000849503, 0.00108465, 0.00129775, 0.00117332, 0.00107232, 0.00112128, 0.00125981, 0.00158381, 0.0016906, 0.0016317, 0.00165865, 0.00163629, 0.00190924, 0.00215861, 0.00220435, 0.00235167, 0.00224093, 0.00243135, 0.00267255, 0.00278079, 0.00308358, 0.00297319, 0.00317033, 0.0033186, 0.00344723, 0.00384264, 0.0037561, 0.00407055, 0.00407792, 0.00427864, 0.00462381, 0.00459376, 0.00504212, 0.0049028, 0.00530094, 0.00540069, 0.005586, 0.00595217, 0.00583757, 0.00637718, 0.00619495, 0.00674931, 0.00670423, 0.00701986, 0.00722693, 0.00724368, 0.00775184, 0.00754228, 0.00821084, 0.00789892, 0.00855148, 0.00832774, 0.00882616, 0.00881211, 0.00904912, 0.00928845, 0.00925109, 0.00973525, 0.00946691, 0.0101258, 0.00969825, 0.0104511, 0.00995168, 0.0107205, 0.0102151, 0.010932, 0.0104672, 0.0110923, 0.010696, 0.0112126, 0.0108933, 0.0113035, 0.0110559, 0.0113728, 0.0111782, 0.0114201, 0.0112536, 0.0114438, 0.011279, 0.0114444, 0.0112552, 0.0114238, 0.0111841, 0.0113814, 0.0110655, 0.011313, 0.0108998, 0.0112144, 0.0106924, 0.0110832, 0.0104555, 0.0109194, 0.0102058, 0.0107154, 0.00995202, 0.0104557, 0.00970465, 0.0101324, 0.00947159, 0.00973817, 0.0092525, 0.00928978, 0.00905106, 0.00881514, 0.0088294, 0.00833058, 0.0085528, 0.00789877, 0.0082096, 0.00754104, 0.00775107, 0.00724396, 0.00722734, 0.00702027, 0.00670386, 0.00674888, 0.00619508, 0.00637894, 0.00584073, 0.00595635, 0.00558919, 0.00540214, 0.00530005, 0.00490078, 0.00504044, 0.00459375, 0.00462514, 0.00428044, 0.00407817, 0.00406839, 0.00375199, 0.0038377, 0.00344383, 0.00331715, 0.00317098, 0.00297447, 0.00308455, 0.00278086, 0.00267199, 0.00243053, 0.00224002, 0.00235038, 0.00220282, 0.00215687, 0.00190863, 0.00163695, 0.00166048, 0.00163305, 0.00169006, 0.00158079, 0.00125572, 0.00111752, 0.00107065, 0.00117346, 0.00129899, 0.00108563, 0.000849745, 0.000650835, 0.000655455, 0.00087875, 0.000955398, 0.000794191, 0.000521526, 0.000313162, 0.000392573, 0.000660386, 0.00074011, 0.000614126, 0.000290023, 0.000109198, 0.000227671, 0.000524922, 0.000630286, 0.000506545, 0.000171462, 1.20788e-05, 0.0001539, 0.00047558
0.000597416, 0.000433905, 0.000151237, 1.24513e-05, 0.000174332, 0.000477319, 0.00062811, 0.000470943, 0.000218508, 0.00011226, 0.000286435, 0.000606596, 0.000722585, 0.000595374, 0.000382765, 0.000309741, 0.000505879, 0.000824375, 0.000896234, 0.00083128, 0.00064743, 0.000616306, 0.000865711, 0.00110619, 0.0012042, 0.00117756, 0.00100862, 0.00109346, 0.00132694, 0.00149922, 0.00169712, 0.00158076, 0.00156531, 0.00171288, 0.00183706, 0.00216583, 0.00220099, 0.00220339, 0.00232338, 0.00233311, 0.00269192, 0.00281512, 0.00291393, 0.00308247, 0.00300926, 0.00337658, 0.00346525, 0.00369657, 0.00390141, 0.00383376, 0.00422343, 0.00418947, 0.00458614, 0.00470521, 0.00479357, 0.00514014, 0.00504341, 0.00558147, 0.00549203, 0.00589827, 0.00597951, 0.00611099, 0.0065166, 0.00641094, 0.00701127, 0.00677894, 0.00735826, 0.00724265, 0.00764223, 0.00779061, 0.00788573, 0.00831103, 0.00813177, 0.0087809, 0.00844686, 0.00917363, 0.00881594, 0.0094737, 0.00922804, 0.00971277, 0.00965845, 0.00990697, 0.010073, 0.0100817, 0.0104594, 0.0102544, 0.010799, 0.0104208, 0.01108, 0.0105777, 0.0113033, 0.0107205, 0.0114751, 0.0108465, 0.011605, 0.010951, 0.0116972, 0.0110259, 0.0117521, 0.0110648, 0.0117706, 0.0110656, 0.0117543, 0.0110297, 0.0117036, 0.010959, 0.0116147, 0.010855, 0.0114814, 0.0107222, 0.0112995, 0.0105693, 0.0110681, 0.010409, 0.0107893, 0.0102496, 0.0104597, 0.0100862, 0.0100797, 0.0099136, 0.00966336, 0.00971549, 0.00922919, 0.00947459, 0.00881763, 0.00917666, 0.00845046, 0.00878442, 0.00813365, 0.00831134, 0.00788451, 0.00778882, 0.00764101, 0.00724204, 0.0073585, 0.00677911, 0.00701119, 0.00641067, 0.00651696, 0.00611269, 0.00598289, 0.00590249, 0.00549571, 0.00558326, 0.00504286, 0.00513793, 0.00479162, 0.00470429, 0.00458715, 0.00419078, 0.00422375, 0.00383189, 0.00389727, 0.00369187, 0.00346156, 0.00337518, 0.00300992, 0.00308406, 0.00291515, 0.00281541, 0.00269132, 0.00233221, 0.0023223, 0.00220226, 0.0021994, 0.00216431, 0.00183622, 0.00171331, 0.00156687, 0.00158194, 0.00169649, 0.0014964, 0.00132269, 0.00108981, 0.00100685, 0.00117782, 0.00120561, 0.00110742, 0.000866079, 0.000615957, 0.00064702, 0.000831301, 0.000896626, 0.000824797, 0.000506231, 0.000310386, 0.000384316, 0.000597582, 0.000724694, 0.000607667, 0.000286437, 0.000112018, 0.000218895, 0.000471986, 0.000629069, 0.000477647, 0.000174171, 1.25005e-05, 0.000151779, 0.000434465
0.000578412, 0.000410138, 0.000141596, 1.24274e-05, 0.000179818, 0.000451033, 0.000613557, 0.000439662, 0.000195185, 0.000114142, 0.000304013, 0.000570004, 0.000721907, 0.00054453, 0.000350482, 0.000323076, 0.000511719, 0.000793366, 0.000902785, 0.000747654, 0.000630164, 0.000633862, 0.000831091, 0.0011334, 0.00115463, 0.00109892, 0.00102658, 0.00104727, 0.00133528, 0.00152677, 0.0015752, 0.00160381, 0.00149799, 0.00168229, 0.00191658, 0.00203676, 0.00223926, 0.00212697, 0.00224785, 0.00243529, 0.00255165, 0.00289203, 0.00282995, 0.00299023, 0.00311435, 0.00320037, 0.00360892, 0.00356932, 0.00386297, 0.0039027, 0.00402546, 0.00440249, 0.00436459, 0.00481716, 0.0047297, 0.00503796, 0.00522534, 0.00531078, 0.00576869, 0.00561732, 0.00615246, 0.00602729, 0.00646724, 0.00658292, 0.00672993, 0.00712075, 0.00698604, 0.00760662, 0.00735273, 0.00800791, 0.00779913, 0.00829316, 0.00830059, 0.0085345, 0.00882656, 0.00876695, 0.00930903, 0.00901768, 0.00972834, 0.00931025, 0.0100709, 0.00963237, 0.0103404, 0.00997692, 0.0105592, 0.0103251, 0.0107352, 0.0106511, 0.0108763, 0.0109395, 0.01099, 0.0111819, 0.0110829, 0.0113779, 0.0111599, 0.0115274, 0.0112192, 0.0116284, 0.0112568, 0.0116794, 0.0112702, 0.0116807, 0.0112594, 0.0116329, 0.0112255, 0.0115355, 0.0111687, 0.0113859, 0.0110884, 0.0111834, 0.0109863, 0.0109315, 0.010865, 0.0106397, 0.0107258, 0.0103202, 0.0105594, 0.00998122, 0.0103473, 0.00963891, 0.010076, 0.00931282, 0.00972939, 0.00901822, 0.00931066, 0.00876979, 0.00883075, 0.00853826, 0.00830332, 0.00829367, 0.00779794, 0.00800571, 0.00735075, 0.0076054, 0.00698586, 0.00712084, 0.00673012, 0.00658297, 0.00646788, 0.00602909, 0.00615596, 0.00562156, 0.00577278, 0.00531283, 0.00522502, 0.00503578, 0.00472711, 0.00481579, 0.00436485, 0.00440351, 0.00402583, 0.00390099, 0.00385909, 0.00356474, 0.00360509, 0.003199, 0.003115, 0.00299209, 0.00283144, 0.00289248, 0.00255108, 0.00243418, 0.00224671, 0.00212575, 0.00223776, 0.00203535, 0.00191553, 0.00168264, 0.00149917, 0.00160487, 0.00157457, 0.00152399, 0.00133106, 0.00104368, 0.00102469, 0.00109936, 0.00115613, 0.0011349, 0.000831586, 0.000633583, 0.000629724, 0.000747695, 0.000903291, 0.000793979, 0.000512173, 0.000323797, 0.000351929, 0.000546576, 0.000723945, 0.000570956, 0.000303975, 0.000113852, 0.000195563, 0.00044068, 0.000614618, 0.000451383, 0.000179693, 1.24607e-05, 0.00014209, 0.000410669
0.00052776, 0.000410006, 0.000126789, 1.18384e-05, 0.000172464, 0.000457286, 0.000560637, 0.000432406, 0.000173287, 0.000108676, 0.000311827, 0.000569457, 0.000669053, 0.000533307, 0.000315404, 0.000314039, 0.000543721, 0.000757648, 0.000873619, 0.000721329, 0.000573915, 0.000650515, 0.000851332, 0.00107207, 0.00116949, 0.00101307, 0.000994433, 0.00109114, 0.00127297, 0.00155267, 0.00152468, 0.0015077, 0.00154837, 0.0016103, 0.00193506, 0.00204686, 0.00209838, 0.00219071, 0.0021434, 0.00244588, 0.00260088, 0.00273341, 0.00292916, 0.00283507, 0.0031406, 0.00324062, 0.00345589, 0.00371859, 0.00364145, 0.00400183, 0.00397966, 0.00431521, 0.0045181, 0.00455433, 0.00494453, 0.00482544, 0.00532342, 0.00531235, 0.0056206, 0.00583255, 0.00584046, 0.00633942, 0.00618183, 0.00678594, 0.00662746, 0.00708576, 0.00714762, 0.00734275, 0.00771615, 0.00761277, 0.00821771, 0.00792603, 0.00863153, 0.00832984, 0.00896081, 0.00879114, 0.00921219, 0.00927631, 0.00942978, 0.00975013, 0.00963539, 0.0101763, 0.00984965, 0.0105483, 0.0100837, 0.0108595, 0.0103261, 0.0111081, 0.0105635, 0.0112998, 0.0107826, 0.0114441, 0.010975, 0.0115527, 0.0111351, 0.0116325, 0.0112554, 0.0116856, 0.0113303, 0.0117128, 0.0113567, 0.0117144, 0.0113335, 0.0116907, 0.0112618, 0.0116405, 0.0111429, 0.0115602, 0.0109797, 0.0114452, 0.0107793, 0.011292, 0.0105534, 0.0110968, 0.0103175, 0.0108545, 0.0100837, 0.0105524, 0.00985605, 0.0101831, 0.00964034, 0.00975296, 0.00943065, 0.00927688, 0.00921353, 0.00879419, 0.00896509, 0.00833419, 0.00863468, 0.00792692, 0.00821642, 0.00761027, 0.00771332, 0.00734108, 0.00714679, 0.00708598, 0.0066278, 0.0067865, 0.00618272, 0.00634155, 0.00584382, 0.00583706, 0.00562468, 0.00531478, 0.00532324, 0.00482323, 0.00494145, 0.00455248, 0.00451756, 0.00431607, 0.00397995, 0.00400034, 0.00363803, 0.00371394, 0.00345227, 0.00323899, 0.00314142, 0.00283702, 0.00293098, 0.002734, 0.00260031, 0.00244462, 0.00214213, 0.00218935, 0.0020971, 0.00204532, 0.00193412, 0.00161033, 0.00154934, 0.00150857, 0.00152409, 0.00154985, 0.00126901, 0.00108739, 0.000992691, 0.00101347, 0.00117125, 0.00107371, 0.000852037, 0.000650256, 0.000573474, 0.000721367, 0.000874255, 0.000758389, 0.000544348, 0.000314801, 0.000316705, 0.000535304, 0.000670864, 0.000570387, 0.000311706, 0.000108358, 0.000173611, 0.000433478, 0.000561707, 0.000457704, 0.000172368, 1.18508e-05, 0.00012723, 0.000410516
0.000505946, 0.000388403, 0.000121042, 1.2172e-05, 0.000166046, 0.000450477, 0.000532686, 0.000400424, 0.0001659, 0.000109535, 0.000300467, 0.000582191, 0.000620664, 0.000499157, 0.00030829, 0.000304812, 0.000539069, 0.0007776, 0.000796021, 0.000704477, 0.00055551, 0.000621142, 0.000890004, 0.00103878, 0.00110658, 0.00101228, 0.000926128, 0.00110556, 0.00130299, 0.00145777, 0.00155033, 0.00141921, 0.00151403, 0.00167528, 0.00183089, 0.00209255, 0.00202198, 0.00210624, 0.00222509, 0.00231996, 0.00267402, 0.00267135, 0.00282356, 0.0029291, 0.00296907, 0.00336302, 0.00336796, 0.00364954, 0.00372874, 0.00378878, 0.00417188, 0.00413634, 0.00457424, 0.00455467, 0.0047782, 0.00503859, 0.00504697, 0.0055546, 0.00541171, 0.00590036, 0.00586861, 0.0061723, 0.00644448, 0.00644883, 0.00697084, 0.00676153, 0.00740088, 0.00720408, 0.00774451, 0.00772686, 0.00799771, 0.00826914, 0.00824391, 0.00879321, 0.00852732, 0.00923993, 0.00886211, 0.00960256, 0.00925268, 0.00988643, 0.00966888, 0.0101081, 0.0100898, 0.0102986, 0.0104934, 0.010471, 0.0108562, 0.0106307, 0.0111658, 0.0107778, 0.0114175, 0.0109109, 0.0116155, 0.0110282, 0.0117655, 0.0111243, 0.0118709, 0.0111931, 0.0119341, 0.0112298, 0.0119564, 0.0112317, 0.0119381, 0.0111985, 0.0118779, 0.0111316, 0.0117731, 0.0110344, 0.0116196, 0.0109116, 0.0114142, 0.0107709, 0.0111562, 0.0106205, 0.0108477, 0.0104661, 0.0104929, 0.0103023, 0.0100958, 0.0101147, 0.00967392, 0.00988935, 0.00925374, 0.00960309, 0.00886343, 0.00924308, 0.00853163, 0.00879811, 0.00824726, 0.00827041, 0.00799637, 0.00772385, 0.00774121, 0.00720155, 0.00739978, 0.00676162, 0.00697158, 0.0064498, 0.0064459, 0.00617455, 0.00587209, 0.00590485, 0.00541584, 0.00555722, 0.00504697, 0.00503615, 0.00477499, 0.00455191, 0.00457336, 0.00413668, 0.00417219, 0.00378763, 0.00372556, 0.00364521, 0.00336432, 0.00336136, 0.00296987, 0.00293122, 0.00282559, 0.00267214, 0.00267341, 0.00231862, 0.0022235, 0.00210492, 0.00202061, 0.00209113, 0.00182994, 0.00167505, 0.00151482, 0.0014199, 0.00154969, 0.00145513, 0.00129906, 0.00110188, 0.000924417, 0.0010127, 0.00110852, 0.0010406, 0.000890872, 0.000620925, 0.000555061, 0.00070453, 0.000796726, 0.00077851, 0.000539864, 0.000305559, 0.00030955, 0.00050098, 0.000622328, 0.000583037, 0.000300293, 0.000109171, 0.000166193, 0.000401532, 0.00053376, 0.000450975, 0.000165962, 1.21655e-05, 0.000121445, 0.000388876
0.000505897, 0.000352994, 0.000117884, 1.27425e-05, 0.000171398, 0.000416796, 0.000532739, 0.000357841, 0.000154178, 0.000115632, 0.00030501, 0.000552825, 0.000617636, 0.000442785, 0.000295401, 0.000320805, 0.000521711, 0.000772925, 0.000769279, 0.00063678, 0.000560932, 0.000622677, 0.000859065, 0.00106842, 0.00101836, 0.000979242, 0.000937562, 0.00105209, 0.00134391, 0.00141794, 0.0014631, 0.00144725, 0.00143061, 0.00169887, 0.00184992, 0.00196943, 0.00207606, 0.00199215, 0.00222512, 0.00237221, 0.00253198, 0.00276556, 0.00267648, 0.00292835, 0.00301802, 0.00320955, 0.00351553, 0.00345105, 0.00378545, 0.00377614, 0.00404668, 0.00431264, 0.00431788, 0.00473302, 0.00461956, 0.00505478, 0.0051283, 0.00533961, 0.00566386, 0.00558661, 0.00612785, 0.00597544, 0.00652089, 0.00648757, 0.00679095, 0.00703977, 0.00705119, 0.007595, 0.00737724, 0.00805145, 0.0077764, 0.00840103, 0.0082658, 0.00867945, 0.00879352, 0.00891454, 0.00931029, 0.00915578, 0.00978019, 0.00942106, 0.0101739, 0.00971715, 0.0104961, 0.0100425, 0.0107553, 0.0103764, 0.0109601, 0.0106984, 0.011121, 0.0109903, 0.0112471, 0.0112419, 0.0113474, 0.0114482, 0.0114265, 0.0116056, 0.0114848, 0.0117122, 0.0115217, 0.0117671, 0.011536, 0.0117696, 0.0115263, 0.0117184, 0.0114919, 0.0116127, 0.0114333, 0.0114534, 0.0113506, 0.0112421, 0.0112439, 0.0109843, 0.0111122, 0.0106895, 0.0109518, 0.0103716, 0.0107544, 0.0100453, 0.0105018, 0.00972322, 0.0101792, 0.00942406, 0.00978165, 0.00915636, 0.00931185, 0.00891748, 0.00879819, 0.00868433, 0.00826963, 0.00840237, 0.00777508, 0.00804801, 0.00737342, 0.00759173, 0.00704982, 0.00703975, 0.00679209, 0.00648906, 0.00652282, 0.0059779, 0.00613152, 0.00559084, 0.00566814, 0.0053422, 0.00512839, 0.00505234, 0.00461594, 0.00472971, 0.00431647, 0.00431253, 0.00404707, 0.00377528, 0.00378259, 0.00344714, 0.00351178, 0.003208, 0.00301866, 0.00293068, 0.00267865, 0.00276655, 0.00253139, 0.00237064, 0.00222337, 0.0019907, 0.00207461, 0.00196823, 0.00184877, 0.00169862, 0.0014311, 0.00144781, 0.00146242, 0.0014155, 0.00133997, 0.00104863, 0.000935731, 0.000979845, 0.00102032, 0.00107052, 0.000860007, 0.000622559, 0.000560448, 0.000636844, 0.000770036, 0.000774037, 0.000522593, 0.000321615, 0.000296601, 0.000444377, 0.000619237, 0.000553514, 0.000304807, 0.000115215, 0.000154479, 0.000358894, 0.000533902, 0.000417311, 0.000171341, 1.27215e-05, 0.000118253, 0.000353422
0.000474809, 0.000342172, 0.000106843, 1.23967e-05, 0.000171712, 0.000403162, 0.000502505, 0.000342581, 0.000134622, 0.000113757, 0.000321109, 0.000522892, 0.00059415, 0.000418618, 0.000265877, 0.000325975, 0.000543696, 0.000719319, 0.000763691, 0.000589845, 0.000526508, 0.000656042, 0.000838779, 0.0010325, 0.00101227, 0.000893077, 0.000947479, 0.00106942, 0.00127844, 0.00145389, 0.00136581, 0.00140932, 0.00147073, 0.00161143, 0.00190457, 0.00190115, 0.00199037, 0.00205159, 0.00210427, 0.00244054, 0.00249014, 0.00265732, 0.00275982, 0.00275925, 0.00311734, 0.00315337, 0.0034273, 0.00355059, 0.0035674, 0.00393896, 0.00390947, 0.00431836, 0.00437139, 0.0045238, 0.00483936, 0.00479611, 0.00531474, 0.00521447, 0.00563019, 0.00570794, 0.00587825, 0.00627863, 0.00618621, 0.00677317, 0.00656791, 0.0071441, 0.00707896, 0.00744494, 0.00765125, 0.00769926, 0.00819732, 0.00798927, 0.00868231, 0.00835371, 0.00906856, 0.00878526, 0.00937031, 0.00926592, 0.00961331, 0.00974994, 0.00982294, 0.0102076, 0.0100308, 0.0106197, 0.010247, 0.0109712, 0.0104697, 0.0112587, 0.0106897, 0.0114849, 0.0108966, 0.0116587, 0.0110818, 0.011789, 0.0112358, 0.0118822, 0.0113516, 0.0119433, 0.0114245, 0.0119751, 0.0114514, 0.0119781, 0.0114296, 0.0119502, 0.0113586, 0.0118894, 0.0112414, 0.0117934, 0.0110838, 0.0116585, 0.0108939, 0.0114793, 0.0106826, 0.0112504, 0.0104625, 0.0109661, 0.0102457, 0.0106218, 0.0100356, 0.0102135, 0.00982809, 0.00975349, 0.00961498, 0.00926703, 0.00937183, 0.00878834, 0.00907321, 0.00835865, 0.00868637, 0.00799071, 0.00819588, 0.00769566, 0.00764665, 0.00744137, 0.00707698, 0.00714424, 0.00656929, 0.00677536, 0.00618853, 0.00628158, 0.00588178, 0.00571217, 0.00563427, 0.00521705, 0.00531482, 0.00479371, 0.00483522, 0.00452027, 0.00436912, 0.00431811, 0.00390976, 0.00393837, 0.00356509, 0.00354686, 0.00342382, 0.00315164, 0.00311805, 0.00276155, 0.00276222, 0.00265841, 0.00248958, 0.00243875, 0.00210239, 0.00204982, 0.00198909, 0.00189986, 0.00190352, 0.00161105, 0.00147098, 0.00140972, 0.00136518, 0.00145145, 0.0012748, 0.00106595, 0.000945755, 0.000893691, 0.00101438, 0.00103473, 0.000839885, 0.00065597, 0.000526014, 0.000589878, 0.000764559, 0.000720534, 0.00054472, 0.00032686, 0.000266933, 0.000420098, 0.000595568, 0.000523498, 0.000320836, 0.000113323, 0.000134891, 0.000343624, 0.000503713, 0.000403702, 0.000171684, 1.23609e-05, 0.000107167, 0.000342569
0.000434072, 0.000338096, 9.66406e-05, 1.23726e-05, 0.000161662, 0.000408508, 0.000456987, 0.000330102, 0.000124454, 0.000111469, 0.000315022, 0.000530772, 0.000536863, 0.000404611, 0.000254843, 0.000313199, 0.000557471, 0.000703853, 0.000702203, 0.000583956, 0.000499345, 0.000643119, 0.000875994, 0.000959543, 0.000988436, 0.000873676, 0.000891184, 0.00111411, 0.00125012, 0.00138729, 0.00138095, 0.00131111, 0.00149214, 0.00162898, 0.00180516, 0.00195411, 0.0018698, 0.00204133, 0.00214796, 0.00231543, 0.00258257, 0.00252204, 0.00273893, 0.00280671, 0.00296594, 0.00329435, 0.00325601, 0.0035722, 0.00357857, 0.00378663, 0.00409184, 0.00408265, 0.00450674, 0.00442023, 0.00478296, 0.00493531, 0.00506186, 0.00546999, 0.00534951, 0.00588697, 0.00578443, 0.00623044, 0.00634363, 0.00649215, 0.00690136, 0.00678302, 0.00741652, 0.00718247, 0.00781679, 0.00766761, 0.00811418, 0.00822042, 0.00837269, 0.00877474, 0.00863364, 0.00927705, 0.00894112, 0.00970276, 0.00929954, 0.0100387, 0.00969574, 0.0103038, 0.0101126, 0.0105199, 0.010522, 0.0107025, 0.0109008, 0.0108627, 0.0112323, 0.0110054, 0.01151, 0.0111331, 0.0117331, 0.0112435, 0.0119023, 0.0113319, 0.0120207, 0.0113947, 0.0120922, 0.0114292, 0.0121186, 0.0114324, 0.0120982, 0.0114018, 0.0120283, 0.0113383, 0.0119073, 0.0112466, 0.0117343, 0.0111324, 0.0115075, 0.0110007, 0.0112263, 0.0108555, 0.0108942, 0.0106975, 0.01052, 0.0105213, 0.0101164, 0.0103094, 0.00970083, 0.0100426, 0.00930181, 0.00970431, 0.00894284, 0.00928029, 0.008638, 0.00877987, 0.00837658, 0.00822201, 0.00811266, 0.00766369, 0.0078118, 0.00717836, 0.00741426, 0.00678314, 0.00690318, 0.00649483, 0.00634662, 0.00623366, 0.00578797, 0.00589111, 0.00535325, 0.00547251, 0.00506193, 0.00493269, 0.00477878, 0.00441607, 0.00450408, 0.00408203, 0.0040921, 0.00378638, 0.00357672, 0.00356879, 0.00325275, 0.0032925, 0.00296663, 0.00280897, 0.0027415, 0.00252325, 0.00258198, 0.00231358, 0.00214569, 0.00203948, 0.00186844, 0.00195283, 0.00180425, 0.00162839, 0.00149229, 0.00131135, 0.00138032, 0.00138498, 0.0012467, 0.00111068, 0.000889613, 0.000874236, 0.00099074, 0.000961822, 0.0008773, 0.000643055, 0.000498852, 0.000583969, 0.000703142, 0.00070516, 0.000558685, 0.000314075, 0.000255822, 0.000405969, 0.000538064, 0.000531321, 0.000314684, 0.000111013, 0.000124669, 0.000331196, 0.000458152, 0.000409119, 0.000161645, 1.23216e-05, 9.69189e-05, 0.000338468
