0.068428, 0.00487141, 0.066714, 0.0237909, 0.0412086, 0.00999709, 0.00159779, 0.00503237, 0.0187172, 0.0246657, 0.0107038, 2.55388e-06, 0.0111697, 0.0212538, 0.00854549, 0.000771353, 0.0158104, 0.0155042, 0.000309787, 0.0113986, 0.0162538, 0.000555539, 0.011286, 0.0142164, 3.20507e-05, 0.0147702, 0.00744297, 0.00393172, 0.0160728, 0.000147997, 0.0142607, 0.00552758, 0.00739112, 0.0118352, 0.0023779, 0.0146501, 0.000321483, 0.015927, 8.91499e-07, 0.0162598, 5.45425e-05, 0.0156423, 1.33507e-06, 0.0157025, 0.000317227, 0.0154033, 0.00232366, 0.0116724, 0.00750176, 0.00520649, 0.0142541, 0.000223759, 0.0161689, 0.00375316, 0.00749411, 0.0154314, 3.31044e-05, 0.0139595, 0.0113018, 0.000450946, 0.0164189, 0.0108178, 0.000295004, 0.0151863, 0.0157098, 0.000624442, 0.00859771, 0.0215267, 0.0111493, 6.53433e-07, 0.0106722, 0.0254118, 0.0186664, 0.00494917, 0.00157336, 0.010704, 0.041215, 0.0239375, 0.0665349, 0.0045714
0.051653, 0.00477264, 0.0555897, 0.0268609, 0.0454385, 0.0187363, 0.00668662, 0.000609089, 0.0119183, 0.0248755, 0.0187732, 0.00251171, 0.00403749, 0.0193865, 0.0165097, 0.000771545, 0.00848928, 0.0197955, 0.00527479, 0.00382937, 0.0184899, 0.006131, 0.0037277, 0.018077, 0.00285217, 0.00792314, 0.0147913, 1.74868e-05, 0.0155797, 0.00493687, 0.00718082, 0.0133151, 0.000994174, 0.0164942, 0.000157869, 0.0149748, 0.00192883, 0.0131969, 0.00384886, 0.0120906, 0.00454425, 0.0115701, 0.00377132, 0.0129829, 0.00198407, 0.0156598, 0.000187027, 0.0163119, 0.00108097, 0.0128644, 0.00714676, 0.00532743, 0.0154077, 7.12649e-06, 0.0149331, 0.00838409, 0.00288493, 0.0178126, 0.00383699, 0.00581172, 0.0186303, 0.00350607, 0.00507019, 0.0194599, 0.00834777, 0.00092578, 0.0164625, 0.0196084, 0.00392398, 0.00274135, 0.0187302, 0.0255935, 0.0117229, 0.000586268, 0.00675624, 0.0196701, 0.0451239, 0.0269912, 0.0551269, 0.00449819
0.0376086, 0.0043282, 0.0446495, 0.0275397, 0.0469024, 0.0273651, 0.0143773, 0.000546532, 0.00509637, 0.0205827, 0.0244721, 0.00936925, 0.000168729, 0.0130156, 0.0215821, 0.00637166, 0.00191086, 0.0179574, 0.0134588, 3.05928e-05, 0.0142807, 0.0141461, 1.08309e-05, 0.0150956, 0.0104428, 0.00137304, 0.0171869, 0.00313556, 0.00900506, 0.0127508, 0.000905919, 0.0169288, 0.000972351, 0.0138701, 0.00512384, 0.00880339, 0.00917906, 0.00566579, 0.0118178, 0.00426799, 0.0124576, 0.00399368, 0.0115094, 0.00553333, 0.0093761, 0.00922518, 0.00535114, 0.0137215, 0.000853476, 0.016508, 0.000882576, 0.0132873, 0.00868563, 0.00329281, 0.0174023, 0.00154503, 0.0105832, 0.0148998, 2.37285e-05, 0.0137574, 0.0143656, 1.03923e-05, 0.0129251, 0.0177001, 0.00181401, 0.00674573, 0.0213961, 0.013149, 0.000129887, 0.00973845, 0.0244277, 0.0211581, 0.00487944, 0.000563234, 0.0146455, 0.0283333, 0.046282, 0.0276572, 0.0439995, 0.00410767
0.0264492, 0.00367625, 0.0346193, 0.0261552, 0.0456408, 0.0342892, 0.023161, 0.00488953, 0.000728104, 0.0134472, 0.0256299, 0.0177759, 0.00158251, 0.00544193, 0.0211064, 0.0145919, 0.000144563, 0.0111354, 0.019722, 0.00274961, 0.00655639, 0.0189681, 0.00312954, 0.00749791, 0.0170479, 0.000554785, 0.0126316, 0.0109499, 0.0018879, 0.016982, 0.00103216, 0.0131668, 0.00765966, 0.00623683, 0.0130054, 0.00176247, 0.0156042, 0.000279517, 0.016735, 1.79916e-05, 0.0166209, 6.51934e-06, 0.0161926, 0.00025561, 0.0159272, 0.00189011, 0.013441, 0.00615631, 0.00723413, 0.0128955, 0.00106768, 0.017428, 0.0016751, 0.0111781, 0.0128613, 0.000472916, 0.0173167, 0.00740286, 0.00289936, 0.0186627, 0.00658806, 0.00293099, 0.0188807, 0.0110068, 0.000181213, 0.0150248, 0.0208067, 0.00549001, 0.00175562, 0.0181483, 0.0255959, 0.013814, 0.000621176, 0.00492509, 0.0236722, 0.0350779, 0.0447971, 0.0262652, 0.0338786, 0.00352594
0.0179863, 0.00294691, 0.0259413, 0.0233011, 0.0420913, 0.0385322, 0.0313907, 0.0125693, 0.000412695, 0.00608159, 0.021916, 0.0243272, 0.00784414, 0.000553967, 0.0153706, 0.0209968, 0.00443428, 0.00357669, 0.0201127, 0.0103978, 0.000743493, 0.0171643, 0.0110768, 0.00106642, 0.0175728, 0.00642502, 0.00478973, 0.0171613, 0.000332733, 0.0139898, 0.00769174, 0.00525612, 0.0154171, 0.000437295, 0.0167745, 0.00043465, 0.0153327, 0.00218038, 0.0140751, 0.00342576, 0.0131651, 0.00355488, 0.0134612, 0.00222492, 0.0156823, 0.000407685, 0.0173113, 0.000422946, 0.0147277, 0.00515868, 0.00780359, 0.0141905, 0.000453856, 0.0173334, 0.00495455, 0.00622793, 0.0179205, 0.00104845, 0.0105765, 0.0170299, 0.000747284, 0.0105856, 0.0191436, 0.00355434, 0.00466336, 0.0213124, 0.0150379, 0.000556366, 0.00828243, 0.0245757, 0.0219001, 0.00624256, 0.000517693, 0.0126041, 0.0321128, 0.038969, 0.0411503, 0.023404, 0.0251953, 0.00287056
0.0118364, 0.00224071, 0.0188012, 0.0196392, 0.0369375, 0.0397845, 0.0376994, 0.0218284, 0.00448017, 0.00109057, 0.0148476, 0.0264626, 0.0163582, 0.000918978, 0.00739277, 0.0221634, 0.0125106, 1.63977e-05, 0.0143839, 0.0181062, 0.00102736, 0.00997868, 0.0182604, 0.000807649, 0.0115674, 0.0146098, 0.000110605, 0.0166685, 0.00586026, 0.00628267, 0.0153235, 0.000165008, 0.0174986, 0.00183718, 0.0129824, 0.00632501, 0.00853463, 0.00990331, 0.00620798, 0.0115806, 0.00520609, 0.0116669, 0.00576215, 0.00992975, 0.00879186, 0.00635856, 0.013454, 0.00184891, 0.0167221, 0.000162215, 0.0154796, 0.00626487, 0.00636986, 0.0167123, 0.000139773, 0.0144712, 0.0118918, 0.00080834, 0.0175935, 0.0100006, 0.00102739, 0.0181166, 0.0135401, 1.84798e-05, 0.0129343, 0.0222444, 0.00713011, 0.000931885, 0.0170143, 0.0265151, 0.0148489, 0.00111665, 0.00484079, 0.0218409, 0.0385349, 0.0397821, 0.0360349, 0.019728, 0.0181173, 0.0022314
0.00754176, 0.00162142, 0.0131852, 0.0157565, 0.0309421, 0.0383002, 0.0412593, 0.0307562, 0.012048, 0.000229271, 0.00710766, 0.023451, 0.0236022, 0.00660835, 0.00132083, 0.0175101, 0.0199424, 0.00281997, 0.00613593, 0.0209285, 0.00748156, 0.00249444, 0.0195457, 0.007176, 0.00364534, 0.0187863, 0.00263807, 0.0098184, 0.0140465, 0.000476566, 0.0173953, 0.00256046, 0.0120173, 0.00946466, 0.00499239, 0.0143378, 0.00143195, 0.0165595, 0.00037005, 0.0171108, 0.000127214, 0.0170258, 0.000267684, 0.0164919, 0.00152734, 0.014587, 0.00526292, 0.00944347, 0.0113844, 0.00251156, 0.0175348, 0.000431397, 0.0147895, 0.00975991, 0.00249853, 0.0188271, 0.00383835, 0.00714021, 0.0188914, 0.00256673, 0.00748223, 0.0206874, 0.00562121, 0.0027523, 0.020497, 0.0173508, 0.00120827, 0.0066805, 0.0243514, 0.0233119, 0.00711728, 0.000237866, 0.0126366, 0.0307211, 0.0420785, 0.0378713, 0.0301901, 0.0158197, 0.0126096, 0.00166493
0.00465379, 0.00111894, 0.0089471, 0.0120889, 0.0248041, 0.0347076, 0.0418542, 0.0377601, 0.0214227, 0.0039491, 0.0015207, 0.0165653, 0.0266701, 0.0152564, 0.00034519, 0.00953988, 0.022668, 0.0105999, 0.00056103, 0.017055, 0.0160039, 9.69711e-05, 0.013982, 0.015683, 1.22691e-07, 0.0156573, 0.0106831, 0.00222413, 0.0181436, 0.00170106, 0.0120645, 0.010652, 0.00373648, 0.0167305, 9.41028e-05, 0.0172772, 0.000719367, 0.0160665, 0.00208514, 0.014914, 0.0028236, 0.0146673, 0.00232838, 0.0158972, 0.000666468, 0.0177421, 0.000127649, 0.0166338, 0.00341725, 0.0104306, 0.0121419, 0.00186048, 0.0188505, 0.00216156, 0.0104017, 0.0158794, 3.50127e-06, 0.0155895, 0.0135049, 7.34536e-05, 0.0159902, 0.0166365, 0.000434202, 0.0104073, 0.0232406, 0.00925491, 0.000401485, 0.0154119, 0.0273606, 0.0163076, 0.00152755, 0.00406833, 0.0221455, 0.0376513, 0.0425344, 0.0339492, 0.0242699, 0.0121154, 0.00850436, 0.00119744
0.0027809, 0.000737339, 0.00587099, 0.00890108, 0.0190668, 0.029799, 0.0397932, 0.0418591, 0.0306558, 0.0114159, 0.000102746, 0.00847432, 0.0244364, 0.0232222, 0.00518629, 0.00246587, 0.0192355, 0.0190662, 0.00125167, 0.00896452, 0.0210579, 0.00472829, 0.00552467, 0.020179, 0.00367689, 0.00760993, 0.0180662, 0.000246407, 0.014707, 0.00918023, 0.00388376, 0.0176095, 4.72705e-06, 0.0172084, 0.00297339, 0.0124025, 0.00739234, 0.00879568, 0.0100125, 0.00694227, 0.0110846, 0.00667842, 0.010426, 0.00860188, 0.00727142, 0.0129256, 0.00284284, 0.0170421, 1.91595e-05, 0.0171795, 0.00390077, 0.00966763, 0.0151579, 0.000275367, 0.017729, 0.00788709, 0.0035185, 0.0200468, 0.00529702, 0.00449025, 0.0210127, 0.00855092, 0.0014052, 0.0187599, 0.0197047, 0.00224741, 0.00535546, 0.0234556, 0.0249442, 0.00820943, 0.000101009, 0.0117451, 0.031375, 0.0416577, 0.0402518, 0.0288564, 0.0187661, 0.00888612, 0.00556593, 0.00083289
0.00160844, 0.000464374, 0.00372031, 0.00630687, 0.0140784, 0.0243501, 0.0357322, 0.0427659, 0.0380599, 0.0209077, 0.00350597, 0.00218867, 0.0178977, 0.0272326, 0.0138426, 2.9203e-05, 0.0115387, 0.0235272, 0.00804572, 0.00183285, 0.0193442, 0.0135257, 0.000257982, 0.0173737, 0.0122048, 0.000952532, 0.0189843, 0.00579053, 0.00654487, 0.0167763, 1.88539e-08, 0.0174266, 0.00431295, 0.0104027, 0.0113773, 0.00408132, 0.0156571, 0.00140083, 0.0170279, 0.000556363, 0.0174646, 0.00046517, 0.0173667, 0.00130342, 0.0155644, 0.00443453, 0.0112145, 0.010228, 0.00451854, 0.0168778, 4.37995e-08, 0.0175272, 0.00669643, 0.00593716, 0.0187024, 0.00109003, 0.0119909, 0.0172448, 0.00022867, 0.0130371, 0.0192685, 0.00161906, 0.00826566, 0.023175, 0.0118248, 6.84293e-05, 0.0140136, 0.0275156, 0.0181685, 0.00202684, 0.00350031, 0.0214862, 0.0386268, 0.042469, 0.0359415, 0.0233762, 0.0139839, 0.00625408, 0.00354171, 0.000561512
0.000899604, 0.000279828, 0.00227126, 0.00430891, 0.01, 0.0189987, 0.0304701, 0.0407906, 0.0425483, 0.0303952, 0.0109778, 9.37255e-06, 0.009655, 0.0257437, 0.0226143, 0.00366526, 0.00373652, 0.0215426, 0.017163, 0.000276774, 0.0119672, 0.0207471, 0.00211117, 0.00927359, 0.0193903, 0.00107066, 0.0126522, 0.0146629, 0.000491141, 0.0181115, 0.00403099, 0.0101905, 0.0131257, 0.00233467, 0.0179659, 4.71048e-09, 0.0180706, 0.000832348, 0.0166902, 0.00181708, 0.0160752, 0.00201245, 0.0167939, 0.000920489, 0.0180648, 8.68962e-06, 0.0178861, 0.00223757, 0.0132964, 0.00970697, 0.00406116, 0.0189113, 0.000489808, 0.014871, 0.0125032, 0.000910131, 0.0192516, 0.00918627, 0.00213503, 0.0200752, 0.0118858, 0.000373118, 0.0172354, 0.0212305, 0.00383899, 0.0040699, 0.0226669, 0.026036, 0.00971849, 2.48801e-05, 0.0109827, 0.0311891, 0.0428398, 0.0404165, 0.0304545, 0.0181191, 0.0100577, 0.0042296, 0.00219673, 0.000367172
